listing_id,id,date,reviewer_id,reviewer_name,comments
10768745,199228550,2017-10-01,91022285,Cielo,"I really enjoyed staying at Elizabeth's place in Albany . It's a beautiful home and I like the vintage vibes about it . If you have an appreciation for older homes , you will love staying here . The room also had lovely decor . Pretty spacious and private bathroom . She also provides a mini fridge , hair dryer , shampoo , tea , coffee , milk , water etc . And nice flat screen tv to watch some shows on when you get back after a long day. I recommend this place to anyone who is staying in Albany , it's so close to downtown ! Go see and walk around  Washington Park - my favorite part about my day in Albany ."
10768745,201065766,2017-10-07,153118816,Kathleen,"Fantastic place. Comfy, safe, relaxing. Liz is a fantastic host. Super friendly and attentive. Great garden and lots of outdoor seating. This is a must stay place. You won't be disappointed. Thanks a bunch Liz for your hospitality and kindness."
10768745,202299734,2017-10-10,6279229,Lauree,"Lovely, cozy studio apartment attached to larger home. Easy communication and check-in and I felt comfortable and at home. Very quiet in the evening and a lovely neighborhood. I would recommend staying here and will consider staying again if I visit Albany in the future! Elizabeth goes above and beyond to make certain your stay is comfortable!"
10768745,203243602,2017-10-14,89446360,Tracy,I felt like a princess. It was like waking into an English Garden. I almost expected Bilbo Baggins to on my door for tea
10768745,203667239,2017-10-15,145236096,Peter,I stayed at Liz's place again and was not disappointed. Worth every penny!
10768745,204517095,2017-10-18,76310938,Magdala,Nice place to rest up and very private. Would return again
10768745,205009041,2017-10-20,154208802,Rosie,"Great, clean place to stay. Good location."
10768745,206460339,2017-10-25,118884450,Dan,"Lots of character and nice prints in this cute studio space! Quiet neighborhood but walking distance from some quick, convenient eats."
10768745,207172179,2017-10-28,26762085,Amy,"After a trip to NYC for business, I took the train from the city to Albany and did not arrive to Elizabeth's until 10:15 PM. Elizabeth's directions on parking, accessing the property, and description of the room in her listing were excellent. I was only there for 8 hours, enough time to shower, and get a good night of sleep before making the 3.5 hour drive home the next morning. The location is close to the Albany hospitals, and to local highways making it an ideal location for such a short visit."
10768745,207657258,2017-10-29,107265523,Ian,"Elizabeth is warm, kind and an impeccable decorator.  Her offering is delightful and should not be missed!"
10768745,208502738,2017-11-01,122119903,Calli,"I had a great stay at Liz's place. My only complaint is that the studio is right next to the front door, so I was woken up occassionally by people coming and going. All in all a great bargain, though!"
10768745,208911836,2017-11-03,88174613,Karen,"Perfect place for my short overnight stay.  The room was spacious, comfortable and clean.  The location was convenient and in a very quiet park area.  Liz's communication made it easy to find and gain access.  Would definitely stay again."
10768745,209681873,2017-11-05,62178889,Samantha,"Great value! As many others have said the pictures don’t do it justice, the room and bathroom are lovely. Only a $10 UBER ride from the bars I like to visit in Albany (Stout, Druthers, Biergarten, etc). Beautiful tub. Very clean. Nice & quiet. 👌🏼"
10768745,212979329,2017-11-19,107265523,Ian,"Elizabeth's room is a wonderful stay, and she is constantly improving her abode.  A lovely stay!"
10768745,213532711,2017-11-21,130831784,Darren,"Everything was as promised, check and out was no problem."
10768745,213897843,2017-11-23,157199506,Jasson,Great place for a trip
10768745,214805945,2017-11-26,139912905,Sherry,"Elizabeth was kind and very efficient directions and this is a quaint little studio. I found the decorations where very appealing and the little added ammendieiites put the icing on the cake of a cozy, warn, and friendly place to stay. The neighborhood was nice and it was quiet."
10768745,215084797,2017-11-27,147500345,Ajani,Elizabeth is a great host communication is on point. Staying at her place is so comfortable. You can't beat the value!!!
10768745,217501393,2017-12-09,91146656,João Paulo,"Elizabeth is a great host. Communication is easy and she is always ready to help. Her space is well located, clean and well kept. Would definitely stay there again."
10768745,218224941,2017-12-11,94281051,Yvaine,This is a hidden gem
10768745,218576882,2017-12-13,49453289,David,Great price.  Nice place.
10768745,219713456,2017-12-18,79368809,Ben,Nice place ideally located in Albany.
10768745,220965622,2017-12-24,70412507,Laura,A little hideaway in a quiet neighborhood but still close to restaurants and shops. Great communication with Liz who was a thoughtful host . Hoping to return again next time we stay in Albany :)
10768745,224622060,2018-01-03,111721381,Patricia,"Elizabeth's place was terrific. Very comfortable, clean and private. Would love to stay again!"
10768745,226227291,2018-01-09,19149844,Ben,"Good stay, quick in and out. Liz was there for any questions I had."
10768745,226803837,2018-01-12,5061622,Jason,Elizabeth's place was cute and cozy. It was well located. It had all I needed plus. The Internet connection was super. Her communication and hospitality are what make Airbnb my first choice in places to stay.
10768745,226997482,2018-01-13,55976960,Patricia,Staying at Elizabeth's place was a lovely respite between 2 long days of travel. There were way too many thoughtful touches  to name them all!  I definitely hope to return.
10768745,228418811,2018-01-19,20723447,Michael,Elizabeth was very accommodating and checked in frequently to see if I needed anything. The location is convenient to downtown Albany. I enjoyed my stay and would stay there again.
10768745,229252661,2018-01-22,2206658,Danielle,Liz has a fantastic space to offer for a great value with special touches that show that she cares. High marks for hospitality!<br/>My new favorite amenity is the mattress warmer!!! 😀
10768745,230927756,2018-01-29,167294379,Reid,"Elizabeth was very accommodating, the place was a great spacious crash. It had lots of thoughtful touches for the ""on the go"" traveler like myself. Absolutely a recommend."
10768745,233653432,2018-02-10,69800256,Andrew,This place was an outstanding value and location. Excellent Hospitality was provided and  Liz was very responsive.
10768745,234370958,2018-02-12,81756528,Ankit,Exactly what I was expecting. No surprises
10768745,236506854,2018-02-19,128327591,Keilah,It is such a cozy place!
10768745,237910321,2018-02-24,170932843,Samantha,"Great place to stay - bed was very comfortable, and all amenities included were very appreciated."
10768745,238389126,2018-02-25,44938762,Garrison,"Really great studio, very comfortable and accessible, convenient central location, and Elizabeth is very easy to work with. Has everything you need with unique style, I would stay there again and highly recommend."
10768745,239424521,2018-03-01,133487987,Addy,"This place is cozy, quiet and conveniently located. Elizabeth replies promptly and gives helpful instructions and tips."
10768745,239652136,2018-03-02,175064927,C,Really nothing notable within walking distance. Its important to note that its near St. Peter's hospital but not Albany Med
10768745,240296727,2018-03-04,29873492,Siwei,Easy check in and check out. The space is just as described and as the pictures show. Liz's studio had everything I needed for my quick stay. Good central location. Headed mattress pad was an extra plus. Would stay here again.
10768745,241066078,2018-03-07,161825852,Betty,Very sweet place and cozy
10768745,242231916,2018-03-11,65918656,Sandra,Great place. I would recommend this BnB highly.
